ID,Entry,Sectors_Pred_0.2,Subpillars_2D_Pred_0.2,Subpillars_1D_Pred_0.2,Demographic_Groups_Pred_0.2,Specific_Needs_Groups_Pred_0.2,Severity_Pred_0.2,Geo_Pred_0.2,Reliability_Pred_0.2,Affected_Groups_Pred_0.2,Sectors_Wrong_Pred_0.2,Subpillars_2D_Wrong_Pred_0.2,Subpillars_1D_Wrong_Pred_0.2,Demographic_Groups_Wrong_Pred_0.2,Specific_Needs_Groups_Wrong_Pred_0.2,Severity_Wrong_Pred_0.2,Geo_Wrong_Pred_0.2,Reliability_Wrong_Pred_0.2,Affected_Groups_Wrong_Pred_0.2,Sectors_Mis_Pred_0.2,Subpillars_2D_Mis_Pred_0.2,Subpillars_1D_Mis_Pred_0.2,Demographic_Groups_Mis_Pred_0.2,Specific_Needs_Groups_Mis_Pred_0.2,Severity_Mis_Pred_0.2,Geo_Mis_Pred_0.2,Reliability_Mis_Pred_0.2,Affected_Groups_Mis_Pred_0.2,Sectors_GT,Subpillars_2D_GT,Subpillars_1D_GT,Demographic_Groups_GT,Specific_Needs_Groups_GT,Severity_GT,Geo_GT,Reliability_GT,Affected_Groups_GT
245e7160-16bb-11ec-9b69-0242ac110002,"High proportions of vulnerable groups were reported in certain areas, particularly at the household level as opposed to the individual level. ",['Cross'],['At Risk->Risk And Vulnerabilities'],['Context->Demography'],[],['Female Head of Household'],[],['Barpak'],[],[],[],[],['Context->Demography'],[],['Female Head of Household'],[],[],[],[],[],[],[],[],[],[],[],[],[],['Cross'],['At Risk->Risk And Vulnerabilities'],[],[],[],[],['Barpak'],[],[]
5ecd2d70-1c3b-11ec-b326-0242ac110002,"WHO has been providing additional support for the documenta- tion and monitoring of COVID-19 vaccination in the refugee camps and supporting social mobilization efforts. Similarly, technical assis- tance has been provided to BBC Media Action to review and finalize the script and during the recording.",['Health'],['Capacities & Response->International Response'],['Information and Communication->Communication means and preferences'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['250 Bed District Sadar Hospital'],[],[],[],[],['Information and Communication->Communication means and preferences'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['250 Bed District Sadar Hospital'],[],"['Affected', 'Displaced', 'Migrants']",[],[],[],[],[],[],[],[],[],['Health'],['Capacities & Response->International Response'],[],[],[],[],[],[],[]
3aab45b8-1aa5-11ec-8b70-0242ac110002,"WFP provided TRY 120 (USD 14) per person through an e- voucher to 49,006 beneficiaries (in-camp refugees), 47 The e-voucher assistance is disbursed in contracted markets located in the camps where the in-camp supermarket prices are cheaper than nearby non-contracted markets or any other market located in the same region. That said, food basket cost, even in the contracted markets, increased from TRY 148 (USD 18) per person per month in March 2020 to TRY 189 (USD 22) in March 2021 (representing a 28 percent increase).",['Food Security'],['Capacities & Response->International Response'],['Context->Economy'],[],[],[],['Antakya'],[],[],[],[],['Context->Economy'],[],[],[],['Antakya'],[],['Displaced'],[],"['Impact->Impact On Systems, Services And Networks']",[],[],[],[],[],[],[],['Food Security'],"['Capacities & Response->International Response', 'Impact->Impact On Systems, Services And Networks']",[],[],[],[],[],[],[]
2232bc2c-201e-11ec-8008-0242ac110002,"The Graduation Programme has been supporting 2,000 poor host community households across five Unions of Ukhiya and Teknaf sub-districts since early 2020 by providing assets such as cows, goats, and agricultural inputs such as seeds, fertilizer and saplings, as well as matching the savings of host community households to encourage them to save.","['Agriculture', 'Livelihoods']",['Capacities & Response->International Response'],['Context->Economy'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],"['Camp', 'Teknaf']",[],[],[],[],['Context->Economy'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],[],[],"['Affected', 'Displaced', 'Host', 'Non Displaced']",[],[],[],[],[],[],[],[],[],"['Agriculture', 'Livelihoods']",['Capacities & Response->International Response'],[],[],[],[],"['Camp', 'Teknaf']",[],[]
b6c72a38-1d00-11ec-bf84-0242ac110002," Pandemic Update The number of new daily cases fluctuated around 20,000 throughout August with the advent of Delta variant.",['Health'],['Humanitarian Conditions->Physical And Mental Well Being'],['Casualties->Dead'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],['Major'],['Buyukcekmece'],[],[],[],[],['Casualties->Dead'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],['Major'],['Buyukcekmece'],[],['Affected'],[],[],[],[],[],[],[],[],[],['Health'],['Humanitarian Conditions->Physical And Mental Well Being'],[],[],[],[],[],[],[]
fac1536a-1f5a-11ec-81c2-0242ac110002,Vehicular access (4x4) is available until Barpak whereby supplies need to be carried by foot or mules.,['Logistics'],['Humanitarian Conditions->Living Standards'],['Humanitarian Access->Physical constraints'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],['Major'],['Barpak'],[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],[],[],['Affected'],[],[],[],[],[],[],[],[],[],['Logistics'],['Humanitarian Conditions->Living Standards'],['Humanitarian Access->Physical constraints'],[],[],['Major'],['Barpak'],[],[]
c2a3b3d2-1f5b-11ec-a077-0242ac110002,"Despite some shops or markets being open, enumerators stated that no shops had a sustainable supply of stocks, particularly food. Furthermore, the provision of in kind humanitarian assistance had negated the need to purchase goods.",['Food Security'],['Humanitarian Conditions->Living Standards'],['Context->Economy'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],['Major'],['Barpak'],[],[],[],[],['Context->Economy'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],[],[],['Affected'],[],[],[],[],[],[],[],[],[],['Food Security'],['Humanitarian Conditions->Living Standards'],[],[],[],['Major'],['Barpak'],[],[]
8b10fa16-2027-11ec-af07-0242ac110002,"On 11 June, police arrested a Bangladeshi female drug smuggler from Teknaf with 2 kilograms of marijuana.20 On 24 June, RAB arrested two Bangladeshi men with 25 kilograms of cannabis in Link Road.",['Protection'],['Humanitarian Conditions->Physical And Mental Well Being'],[],"['Adult Female (18 to 59 years old)', 'Adult Male (18 to 59 years old)']",['Minorities'],['Of Concern'],"['24 Jun', 'Link Road', 'Teknaf']",[],[],[],['Humanitarian Conditions->Physical And Mental Well Being'],[],"['Adult Female (18 to 59 years old)', 'Adult Male (18 to 59 years old)']",['Minorities'],['Of Concern'],"['24 Jun', 'Link Road']",[],"['Affected', 'Displaced', 'Migrants']",[],['Impact->Impact On People'],[],[],[],[],[],[],[],['Protection'],['Impact->Impact On People'],[],[],[],[],['Teknaf'],[],[]
4bc9dc1e-1aa6-11ec-b555-0242ac110002,The Urban Agriculture project’s vocational training was completed by 20 participants while the applied training programme is ongoing. BUTKOOP Cooperative (under Istanbul/Buyukcekmece Municipality) is responsible for the marketing of harvested products including packaging and branding while METRO Gross market will buy the harvested okra for their sales products. This project is expected to come to a close by 30 September 2021.,['Agriculture'],['Capacities & Response->International Response'],['Context->Economy'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],"['Antakya', 'Buyukcekmece Municipality', 'Istanbul']",[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],['Antakya'],[],[],[],[],[],[],[],[],[],[],[],['Agriculture'],['Capacities & Response->International Response'],['Context->Economy'],[],[],[],"['Buyukcekmece Municipality', 'Istanbul']",[],[]
ccb2cf18-1f5e-11ec-b303-0242ac110002,"Among the difficulties stated by the respondents in relation to accessing the COVID-19 vaccine are long waiting time before being able to get a vaccination appointment (1 respondents, 1,54%); difficulty in accessing information about how to get vaccinated (1 respondents, 1,54%); and challenges in getting the appointments due to language barrier (1 respondents, 1,54%). Most of the respondents (61 respondents, 94%) did not experience any difficulties in accessing the vaccine.",['Health'],['Humanitarian Conditions->Living Standards'],"['Information and Communication->Information challenges and barriers', 'Information and Communication->Knowledge and info gaps (pop)']","['Adult Unspecified gender (18-59 years old)', 'Older Persons Unspecified gender (60+ years old)']",['Chronically Ill'],['Of Concern'],['182 Call Center'],[],[],[],[],['Information and Communication->Knowledge and info gaps (pop)'],"['Adult Unspecified gender (18-59 years old)', 'Older Persons Unspecified gender (60+ years old)']",['Chronically Ill'],['Of Concern'],['182 Call Center'],[],"['Affected', 'Displaced', 'Migrants', 'Refugees']",[],[],[],[],[],[],[],[],[],['Health'],['Humanitarian Conditions->Living Standards'],['Information and Communication->Information challenges and barriers'],[],[],[],[],[],[]
f6d118c6-16b3-11ec-bfc8-0242ac110002,A government led multi-cluster joint assessment facilitated by DDRC Gorkha and coordinated by OCHA Nepal covering 7 northern hard-to-reach VDCs in Gorkha was conducted between 1 June and 8 June. 2 teams of consisting of trained enumerators from People in Need and the Manaslu Conservation Area Project led by government representatives from the Ministry of Education were transported by helicopters into remote areas of Gorkha and travelled by foot between the VDCs. ,[],['Capacities & Response->International Response'],[],['Children/Youth Unspecified gender (5 to 17 years old)'],['GBV survivors'],[],"['Barpak', 'Gorkha', 'Manaslu Conservation Area Project']",[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],['GBV survivors'],[],[],[],['Displaced'],[],[],[],[],[],[],[],[],[],[],['Capacities & Response->International Response'],[],[],[],[],"['Barpak', 'Gorkha', 'Manaslu Conservation Area Project']",[],[]
1fa3143a-1c3a-11ec-95d1-0242ac110002," In 2020, a total 63 suspected SARI deaths were reported through community-based mortality surveillance. Of these, all were verified and 3 considered death due to probable COVID-19. So far in 2021, 2 deaths at community level were investigated that were eventually considered as death due to suspected cholera.",['Health'],['Humanitarian Conditions->Physical And Mental Well Being'],['Casualties->Dead'],"['Adult Female (18 to 59 years old)', 'Children/Youth Female (5 to 17 years old)', 'Older Persons Female (60+ years old)']",['Pregnant or Lactating Women'],['Critical'],['250 Bed District Sadar Hospital'],[],[],[],[],[],"['Adult Female (18 to 59 years old)', 'Children/Youth Female (5 to 17 years old)', 'Older Persons Female (60+ years old)']",['Pregnant or Lactating Women'],[],['250 Bed District Sadar Hospital'],[],"['Affected', 'Displaced', 'IDP']",[],[],[],[],[],[],[],[],[],['Health'],['Humanitarian Conditions->Physical And Mental Well Being'],['Casualties->Dead'],[],[],['Critical'],[],[],[]
40ec98fe-16c8-11ec-bc3e-0242ac110002,"Under this programme, each household receives a card topped up monthly with TRY 120 (USD 17) per person, of which 80 percent is allocated for food. This amount is redeemable in participating shops, giving beneficiaries choice and fostering independence to
their lives. Since 2012, the total amount of cash trans-
fers to beneficiaries is USD 241 million.","['Food Security', 'Livelihoods']",['Capacities & Response->International Response'],['Context->Economy'],['Adult Female (18 to 59 years old)'],['LGBTQI+'],[],['Camps'],[],[],[],[],['Context->Economy'],['Adult Female (18 to 59 years old)'],['LGBTQI+'],[],['Camps'],[],['Migrants'],[],[],[],[],[],[],[],[],['Refugees'],"['Food Security', 'Livelihoods']",['Capacities & Response->International Response'],[],[],[],[],[],[],['Refugees']
674106a6-1f5c-11ec-afc7-0242ac110002,"The western VDCs of Samagaun, Lho, Prok and Bihi all reported that they have not been consulted about aid provision, and were unaware that aid supplies were to be delivered. This resulted in increased anxiety particularly with regards to the distribution of food aid and allocation within the each community.","['Food Security', 'Health']",['Humanitarian Conditions->Physical And Mental Well Being'],['Information and Communication->Knowledge and info gaps (pop)'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],['Major'],"['Barpak', 'Bihi', 'Lho', 'Prok']",[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],[],[],"['Affected', 'Displaced']",[],[],[],[],[],[],[],[],[],"['Food Security', 'Health']",['Humanitarian Conditions->Physical And Mental Well Being'],['Information and Communication->Knowledge and info gaps (pop)'],[],[],['Major'],"['Barpak', 'Bihi', 'Lho', 'Prok']",[],[]
4e375542-1783-11ec-afba-0242ac110002,"The results of the in-camp COVID-19 intervention Top -Up Satisfaction Survey, which was conducted through the phone between December 2020 and Jan- uary 2021, showed that over 85 percent of the benefi- ciaries are satisfied with the top-up assistance and that more than 30 percent of beneficiary households buy food items to sell them back and cover their non- food needs. Also, the results revealed that the majori- ty of the beneficiaries used the amount allocated to non-food items for hygiene purposes.","['Food Security', 'Livelihoods', 'WASH']",[],[],[],[],[],['Camps'],[],[],[],[],[],[],[],[],[],[],[],[],['Capacities & Response->International Response'],[],[],[],[],[],[],[],"['Food Security', 'Livelihoods', 'WASH']",['Capacities & Response->International Response'],[],[],[],[],['Camps'],[],[]
daf18cb0-1b74-11ec-b150-0242ac110002,"To enhance Severe Acute Respiratory Infection Isolation and Treatment Centers (SARI ITC) preparedness and respond to the upward trend of cases, WHO and humanitarian partners have been reactivating SARI ITC stand-by beds over the past weeks following instructions from the Civil Surgeon’s office. Currently, 641 SARI beds are functional in 13 SARI ITCs with provision of oxygen to assist both the Rohingya ref- ugee population and the nearby host communities of Cox’s Bazar. The bed occupancy of these SARI ITCs is 52% at the end of the reporting period. Moreover, the capacity of general isolation beds in the district is 517. The Intensive Care Unit/High Dependency Unit (ICU/HDU) at the Cox’s Bazar Sadar Hospital has a capacity of 43 beds for severe and critical patients. During the past weeks, an increase in the bed oc- cupancy at the ICU has been observed, indicating the increased demand of hospitalization due to severe disease presentation at admis- Between weeks 31-32, 202 new confirmed cases were detected from 2 493 samples tested, the test positivity was therefore 7.6%.",['Health'],['Capacities & Response->International Response'],['Context->Demography'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Pregnant or Lactating Women'],[],"['250 Bed District Sadar Hospital', 'Cox', 'Cox Bazar', 'Rohingya']",[],[],[],[],['Context->Demography'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Pregnant or Lactating Women'],[],"['250 Bed District Sadar Hospital', 'Cox', 'Rohingya']",[],"['Affected', 'Displaced', 'Non Displaced']",[],['Capacities & Response->National Response'],[],[],[],[],[],[],[],['Health'],"['Capacities & Response->International Response', 'Capacities & Response->National Response']",[],[],[],[],['Cox Bazar'],[],[]
bd36efcc-1c31-11ec-ac29-0242ac110002,"As of 1 July 2021, BRAC is responsible for the maintenance of the two piped water networks. Construction of Fecal Sludge Treatment Plant (FSTP) and its Intermediate Fecal Sludge Transfer Network in Camp 21 was completed. The plant of 6m3 per day capacity serves approximately 5,000 individuals. The plants and transfer networks across the camps ensure that human fecal waste is safely transferred, treated, and disposed to reduce public health risks. The construction of the FSTP in Ukhiya is 58% complete. The plant will ensure sustainable management for five camps, and the surrounding host community areas. Monitoring of wastewater quality from FSTPs and drains was 60% complete by June 2021. The results are utilized to improve the performance of FSTPs across the camps. In response to the seasonal drought in Teknaf in the first half of the year, UNHCR drilled one borehole and set up a new pipeline to connect the water sources to the existing water distribution in Camp 26. ",['WASH'],['Capacities & Response->International Response'],[],"['Adult Female (18 to 59 years old)', 'Children/Youth Female (5 to 17 years old)']",['Indigenous people'],[],"['Camp', 'Teknaf', 'Ukhiya']",[],[],[],[],[],"['Adult Female (18 to 59 years old)', 'Children/Youth Female (5 to 17 years old)']",['Indigenous people'],[],[],[],"['Affected', 'Displaced', 'Host', 'IDP', 'Non Displaced']",[],[],[],[],[],[],[],[],['Refugees'],['WASH'],['Capacities & Response->International Response'],[],[],[],[],"['Camp', 'Teknaf', 'Ukhiya']",[],['Refugees']
8b0ccf1e-16b7-11ec-9236-0242ac110002,Shelter was highlighted the main priority in 5 VDCs.,['Shelter'],['Priority Needs->Expressed By Population'],[],['Children/Youth Unspecified gender (5 to 17 years old)'],['GBV survivors'],[],['Barpak'],[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],['GBV survivors'],[],[],[],[],[],[],[],[],[],[],[],[],[],['Shelter'],['Priority Needs->Expressed By Population'],[],[],[],[],['Barpak'],[],[]
1013fcb4-1ae6-11ec-a291-0242ac110002,"In terms of pipeline water system, overall finding indicated that all the water supply systems were supplying safe water from source in terms of E. Coli, though there were risks of contamination existed. But the E. Coli contamination varied with respect to stand points and household storage for each of the pipeline water supply system. The pH of was almost within the range of 6.5 - 8.5 Bangladesh standard.

Additionally, 96% of the Learning/ Multiple Centres are free from E. Coli contamination and matched WHO guideline value as well as Bangladesh standard. The reaming 1% and 3% have 1-10 cfu/100ml and 11-100 cfu/100ml E. Coli contamination respectively. The value of safe water in health care facilities, schools, workplaces and households is critical. The improvement of the quality of water is highly related to the lowering the incidence of water-borne disease outbreaks in world’s largest refugee camps.

To ensure transparency and responsibility in surveillance, WHO and UNICEF have trained the Department of Public Health Engineering (DPHE) water sample collection teams – including Lab Analyzer, Sample Collector and Data Entry operator of DPHE– who are responsible for pre-selecting the points at the refugee camp, collect the water samples and physical tests to check pH or turbidity and bring DPHE water testing lab for the bio-chemical analyses.",['WASH'],['Humanitarian Conditions->Living Standards'],[],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],['Major'],"['250 Bed District Sadar Hospital', 'Bangladesh', 'E. Coli', 'Learning/ Multiple Centres']",[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],[],"['250 Bed District Sadar Hospital', 'E. Coli', 'Learning/ Multiple Centres']",[],"['Affected', 'Displaced']",[],['Capacities & Response->International Response'],[],[],[],[],[],[],[],['WASH'],"['Capacities & Response->International Response', 'Humanitarian Conditions->Living Standards']",[],[],[],['Major'],['Bangladesh'],[],[]
196355be-2020-11ec-b945-0242ac110002,"In Southeast Myanmar, UNHCR and the Myanmar Red Cross Society commenced a rapid protection assessment of IDPs in Tanintharyi Region. In Kayin State, UNHCR delivered 709 mosquito nets to IDP and host communities. In Kachin State, UNHCR is increasing its support to civil society and faith-based organizations in their response to COVID-19. UNHCR has provided beds, mattresses, and washing machines to a community treatment centre, as well as NFIs for isolation spaces inside IDP camps. UNHCR plans to provide additional essential hygiene items to support its local partners’ response. In central Rakhine, humanitarian activities have resumed. In the first two weeks of September, UNHCR delivered shelter assistance to 352 households in Sittwe-area camps for Rohingya IDPs, and sanitary kits to 2,704 women and girls in displacement sites in Mrauk, Kyauktaw, and Minbya. In northern Rakhine, UNHCR and UNDP’s quick impact projects (QIPs) on pond construction have progressed, benefiting from the involvement of communities who have provided technical guidance.","['Cross', 'Health', 'Protection', 'WASH']",['Capacities & Response->International Response'],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],"['Chin State', 'Kachin State', 'Kayin State', 'Kyauktaw', 'Minbya', 'Mrauk', 'Rohingya IDPs', 'Sittwe', 'Southeast Myanmar', 'Tanintharyi Region']",[],[],['Protection'],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['Rohingya IDPs'],[],"['Affected', 'Displaced']",['Shelter'],['Capacities & Response->Number Of People Reached/Response Gaps'],[],[],[],[],[],[],[],"['Cross', 'Health', 'Shelter', 'WASH']","['Capacities & Response->International Response', 'Capacities & Response->Number Of People Reached/Response Gaps']",[],[],[],[],"['Chin State', 'Kachin State', 'Kayin State', 'Kyauktaw', 'Minbya', 'Mrauk', 'Sittwe', 'Southeast Myanmar', 'Tanintharyi Region']",[],[]
bccfd042-16bb-11ec-9cc3-0242ac110002,The presences of households headed by vulnerable groups were often due to cultural norms or economic opportunities. ,['Livelihoods'],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['Barpak'],[],[],[],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],[],[],['Affected'],['Cross'],[],['Context->Socio Cultural'],[],[],[],[],[],[],"['Cross', 'Livelihoods']",[],['Context->Socio Cultural'],[],[],[],['Barpak'],[],[]
d38fb478-1f5d-11ec-ad3c-0242ac110002,More than 80% of households are headed by female refugees who previously did not participate in agricultural activities due to cultural and contextual norms.,['Agriculture'],['Humanitarian Conditions->Living Standards'],['Context->Demography'],"['Adult Female (18 to 59 years old)', 'Older Persons Female (60+ years old)']",['Female Head of Household'],['Major'],['Camp'],[],[],[],[],[],[],[],[],[],[],"['Affected', 'Displaced']",[],[],[],[],[],[],[],[],[],['Agriculture'],['Humanitarian Conditions->Living Standards'],['Context->Demography'],"['Adult Female (18 to 59 years old)', 'Older Persons Female (60+ years old)']",['Female Head of Household'],['Major'],['Camp'],[],[]
ca8d29d0-1fb9-11ec-9aef-0242ac110002,"The Government of Syria is implementing their emergency preparedness and response plan by procuring more protection, detection and surveillance equipment, training health staff, and preparing isolation and quarantine facilities. Key preventative measures include lockdowns, restrictions on number of people who can meet, physical distance guidelines including inside meeting and classrooms. ","['Health', 'Protection']",['Capacities & Response->International Response'],['Humanitarian Access->Physical constraints'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['Continue'],[],[],['Protection'],"['Capacities & Response->International Response', 'Capacities & Response->National Response']",['Humanitarian Access->Physical constraints'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['Continue'],[],"['Affected', 'Displaced']",[],[],[],[],[],[],[],[],[],['Health'],[],[],[],[],[],[],[],[]
01c75ce4-1f61-11ec-99cd-0242ac110002,"Furthermore, it is necessary to actively combat misinformation about vaccination obtained from various channels. In addition to increasing the availability of services, increasing the willingness to access services within the community should be the goal.",['Health'],['Priority Interventions->Expressed By Humanitarian Staff'],[],[],[],[],['182 Call Center'],[],[],[],[],[],[],[],[],['182 Call Center'],[],"['Affected', 'Displaced', 'Migrants']",[],[],[],[],[],[],[],[],[],['Health'],['Priority Interventions->Expressed By Humanitarian Staff'],[],[],[],[],[],[],[]
0fd1dad8-1f5e-11ec-961e-0242ac110002,"The vaccination process was further investigated to understand where those vaccinated got the jabs. Of 66 respondents vaccinated, more than half of them got the jabs at the hospitals (35 respondents, 53%), followed by family health centres (21 respondents , 32%), migrant health centres (6 respondents , 9%) and at home (4 respondents , 6%). It is noteworthy that general hospitals ranked the first for COVID-19 vaccination among the respondents, considering that Syrians under temporary protection as well as other migrants usually refer to migrant health centres for any health-related issues.",['Health'],[],['Context->Demography'],"['Adult Unspecified gender (18-59 years old)', 'Older Persons Unspecified gender (60+ years old)']",[],[],['182 Call Center'],[],[],[],[],['Context->Demography'],"['Adult Unspecified gender (18-59 years old)', 'Older Persons Unspecified gender (60+ years old)']",[],[],['182 Call Center'],[],"['Affected', 'Displaced']",[],"['Humanitarian Conditions->Living Standards', 'Impact->Impact On People']",[],[],[],[],[],[],[],['Health'],"['Humanitarian Conditions->Living Standards', 'Impact->Impact On People']",[],[],[],[],[],[],[]
974b46de-1fb8-11ec-aeb2-0242ac110002,"In November, the ESSN assisted over 1.74 million vulnerable refugees across Turkey, providing each person with TRY 120 (USD 21) to help cover their essential needs.",['Cross'],['Capacities & Response->International Response'],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],"['Ankara', 'Turkey']",[],[],['Cross'],[],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['Ankara'],[],"['Affected', 'Displaced']",['Livelihoods'],['Capacities & Response->Number Of People Reached/Response Gaps'],[],[],[],[],[],[],[],['Livelihoods'],"['Capacities & Response->International Response', 'Capacities & Response->Number Of People Reached/Response Gaps']",[],[],[],[],['Turkey'],[],[]
d80ee9e6-1f68-11ec-a95f-0242ac110002,"During the reporting period, IOM responded to the damages caused by heavy rain. Disaster Management Unit volunteers disseminated emergency messages and supported families to relocate from risky areas to temporary communal shelters or relatives’ houses. IOM is regularly doing emergency incident tracking and shareing information with partners. IOM disseminated awareness-raising messages on importance of wearing masks, maintaining physical distancing, symptoms of COVID-19, example of symptomatic cases, proper way of hand washing etc. IOM monitored the distribution points within the camps, coordinated among agencies to keep track of the planned distributions to avoid overlapping and to ensure the agencies adhere to the COVID-19 IPC measures.",['Health'],['Capacities & Response->International Response'],['Information and Communication->Communication means and preferences'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['Aquatabs'],[],[],[],[],['Information and Communication->Communication means and preferences'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['Aquatabs'],[],"['Affected', 'Displaced']",[],[],[],[],[],[],[],[],[],['Health'],['Capacities & Response->International Response'],[],[],[],[],[],[],[]
6d33342c-2028-11ec-a96d-0242ac110002," In June, a total of 35 Rohingyas were arrested by security forces in several different parts of Noakhali and Chattogram district on their way back to Cox’s Bazar refugee camps from Bhasanchar.",['Protection'],['Humanitarian Conditions->Physical And Mental Well Being'],['Context->Security & Stability'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],['Of Concern'],"['24 Jun', 'Bhasanchar', 'Chattogram', 'Noakhali', 'Rohingyas']",[],[],[],['Humanitarian Conditions->Physical And Mental Well Being'],['Context->Security & Stability'],['Children/Youth Unspecified gender (5 to 17 years old)'],[],['Of Concern'],"['24 Jun', 'Bhasanchar', 'Chattogram', 'Rohingyas']",[],"['Affected', 'Displaced', 'Refugees']",[],['Impact->Impact On People'],[],[],[],[],[],[],[],['Protection'],['Impact->Impact On People'],[],[],[],[],['Noakhali'],[],[]
3c524a5a-2028-11ec-9421-0242ac110002,At least 102 people fled Bhasan Char in May to return their original camps in Cox’s Bazar.,['Protection'],['Humanitarian Conditions->Physical And Mental Well Being'],['Displacement->Pull factors'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],['Major'],['24 Jun'],[],[],[],['Humanitarian Conditions->Physical And Mental Well Being'],['Displacement->Pull factors'],['Children/Youth Unspecified gender (5 to 17 years old)'],['Indigenous people'],['Major'],['24 Jun'],[],"['Affected', 'Displaced']",[],['Impact->Impact On People'],[],[],[],[],[],[],[],['Protection'],['Impact->Impact On People'],[],[],[],[],[],[],[]
e7bac26e-201e-11ec-9d41-0242ac110002,"Displacement within Myanmar substantially increased in the first half of September, following new violence and military operations. There are now approximately 208,000 people displaced within Myanmar due to conflict and unrest since 1 February 2021, an 18% increase over the previous two weeks. IDPs across the country continue to have extremely limited access to basic services, especially healthcare. Although COVID-19 positivity rates have declined and some related restrictions have been eased, the pandemic continues to place additional limitations on IDPs’ livelihoods as well as humanitarian access to them.

New displacement has taken place in Chin State, Magway and Sagaing regions, as well as Kayah State, but may be short-term if IDPs are able to return to their places of origin once fighting subsides. In Kayah State, for example, the re-escalation of conflict in Demoso Township displaced over 21,000 people, but some 18,000 IDPs returned to their places of origin during the reporting period. Continuing armed clashes throughout Southeast Myanmar also displaced people in Tanintharyi Region, and Kayin State. In Chin State, Magway and Sagaing regions, the newly displaced fled increased fighting between the Myanmar Armed Forces (MAF) and both ethnic armed organizations and people’s defence forces, as well as the continued destruction of private property and desecration of religious sites. In Kachin State, continuing clashes between the MAF and Kachin Independence Army additionally displaced several hundred people in Waingmaw and Putao townships.","['Cross', 'Health', 'Livelihoods', 'Protection']",['At Risk->Risk And Vulnerabilities'],"['Context->Security & Stability', 'Displacement->Push factors']",['Children/Youth Unspecified gender (5 to 17 years old)'],[],['Critical'],"['Chin State', 'Demoso Township', 'Kachin State', 'Kayah State', 'Kayin State', 'Magway', 'Myanmar', 'New', 'Putao', 'Sagaing', 'Southeast Myanmar', 'Tanintharyi Region', 'Waingmaw']",[],[],[],['At Risk->Risk And Vulnerabilities'],[],['Children/Youth Unspecified gender (5 to 17 years old)'],[],[],['New'],[],['Affected'],[],[],[],[],[],[],[],[],[],"['Cross', 'Health', 'Livelihoods', 'Protection']",[],"['Context->Security & Stability', 'Displacement->Push factors']",[],[],['Critical'],"['Chin State', 'Demoso Township', 'Kachin State', 'Kayah State', 'Kayin State', 'Magway', 'Myanmar', 'Putao', 'Sagaing', 'Southeast Myanmar', 'Tanintharyi Region', 'Waingmaw']",[],[]
